Fecha,Temperatura,Humedad
2021-01-01 00:00:15,9.044,56.796
2021-01-01 00:15:14,9.605,55.74
2021-01-01 00:30:14,9.447,56.819
2021-01-01 00:45:14,9.309,58.094
2021-01-01 01:00:15,9.397,58.013
2021-01-01 01:15:14,9.121,59.096
2021-01-01 01:30:14,8.936,60.509
2021-01-01 01:45:14,8.764,62.394
2021-01-01 02:00:14,8.203,64.675
2021-01-01 02:15:14,8.291,64.621
2021-01-01 02:30:14,7.923,66.069
2021-01-01 02:45:14,7.742,67.129
2021-01-01 03:00:14,7.93,66.215
2021-01-01 03:15:14,8.203,65.09
2021-01-01 03:30:14,8.472,63.75
2021-01-01 03:45:14,8.503,63.688
2021-01-01 04:00:15,8.403,63.884
2021-01-01 04:15:14,8.422,64.433
2021-01-01 04:30:14,8.437,64.944
2021-01-01 04:45:14,8.092,67.559
2021-01-01 05:00:13,7.946,76.375
2021-01-01 05:15:14,7.347,84.411
2021-01-01 05:30:14,7.063,87.544
2021-01-01 05:45:14,7.174,86.849
2021-01-01 06:00:14,7.401,82.81
2021-01-01 06:15:14,7.401,82.334
2021-01-01 06:30:14,7.658,80.713
2021-01-01 06:45:14,7.305,84.511
2021-01-01 07:00:14,7.082,81.612
2021-01-01 07:15:14,6.575,83.202
2021-01-01 07:30:14,6.314,84.33
2021-01-01 07:45:14,7.996,72.205
2021-01-01 08:00:14,7.781,74.635
2021-01-01 08:15:14,7.474,77.565
2021-01-01 08:30:14,7.788,73.66
2021-01-01 08:45:14,8.069,70.65
2021-01-01 09:00:14,7.754,73.384
2021-01-01 09:15:14,8.007,67.735
2021-01-01 09:30:14,8.134,68.238
2021-01-01 09:45:14,7.696,77.576
2021-01-01 10:00:14,7.604,82.764
2021-01-01 10:15:14,8.172,83.378
2021-01-01 10:30:14,8.602,83.612
2021-01-01 10:45:14,8.852,82.265
2021-01-01 11:00:14,8.979,79.139
2021-01-01 11:15:14,9.351,76.29
2021-01-01 11:30:14,11.428,68.15
2021-01-01 11:45:14,13.168,59.979
2021-01-01 12:00:15,13.701,60.69
2021-01-01 12:15:14,12.281,64.007
2021-01-01 12:30:14,13.413,55.955
2021-01-01 12:45:14,14.174,49.708
2021-01-01 13:00:14,13.394,51.113
2021-01-01 13:15:14,12.661,54.02
2021-01-01 13:30:14,12.853,50.703
2021-01-01 13:45:14,13.229,48.737
2021-01-01 14:00:13,13.774,46.372
2021-01-01 14:15:14,14.097,47.854
2021-01-01 14:30:14,14.949,40.589
2021-01-01 14:45:14,14.934,32.925
2021-01-01 15:00:13,14.362,35.793
2021-01-01 15:15:14,13.947,30.08
2021-01-01 15:30:14,12.876,32.622
2021-01-01 15:45:14,13.356,31.213
2021-01-01 16:00:14,14.105,29.504
2021-01-01 16:15:14,13.755,29.062
2021-01-01 16:30:14,14.012,29.512
2021-01-01 16:45:14,13.544,29.976
2021-01-01 17:00:14,12.922,32.011
2021-01-01 17:15:14,11.643,35.052
2021-01-01 17:30:14,10.845,34.891
2021-01-01 17:45:14,10.442,36.964
2021-01-01 18:00:14,10.127,37.882
2021-01-01 18:15:14,10.065,37.21
2021-01-01 18:30:14,9.743,38.178
2021-01-01 18:45:14,9.286,40.328
2021-01-01 19:00:14,7.232,49.919
2021-01-01 19:15:14,5.243,59.975
2021-01-01 19:30:14,5.028,60.92
2021-01-01 19:45:14,4.432,66.054
2021-01-01 20:00:14,5.008,60.471
2021-01-01 20:15:14,5.465,56.85
2021-01-01 20:30:14,5.765,55.944
2021-01-01 20:45:14,6.283,55.41
2021-01-01 21:00:13,6.464,54.074
2021-01-01 21:15:14,6.748,52.684
2021-01-01 21:30:14,6.717,52.98
2021-01-01 21:45:14,6.241,54.692
2021-01-01 22:00:14,6.606,52.423
2021-01-01 22:15:14,5.78,55.767
2021-01-01 22:30:14,5.665,55.675
2021-01-01 22:45:14,4.866,59.626
2021-01-01 23:00:14,5.039,59.131
2021-01-01 23:15:14,4.694,60.294
2021-01-01 23:30:14,4.651,59.81
2021-01-01 23:45:14,4.724,59.991
2021-01-02 00:00:13,5.093,58.09
2021-01-02 00:15:14,6.21,52.834
2021-01-02 00:30:14,5.481,55.333
2021-01-02 00:45:14,5.035,56.581
2021-01-02 01:00:13,7.182,48.13
2021-01-02 01:15:14,6.959,48.99
2021-01-02 01:30:14,7.166,48.107
2021-01-02 01:45:14,7.358,45.638
2021-01-02 02:00:14,7.393,45.78
2021-01-02 02:15:14,7.404,46.379
2021-01-02 02:30:14,7.715,46.429
2021-01-02 02:45:14,7.765,46.729
2021-01-02 03:00:15,5.949,55.821
2021-01-02 03:15:14,5.957,55.299
2021-01-02 03:30:14,6.107,52.431
2021-01-02 03:45:14,6.706,47.585
2021-01-02 04:00:15,6.959,44.724
2021-01-02 04:15:14,7.036,42.301
2021-01-02 04:30:14,7.036,41.948
2021-01-02 04:45:14,7.09,40.931
2021-01-02 05:00:14,6.118,45.266
2021-01-02 05:15:14,6.375,44.494
2021-01-02 05:30:14,6.602,42.985
2021-01-02 05:45:14,5.811,46.583
2021-01-02 06:00:13,5.811,45.926
2021-01-02 06:15:14,5.911,44.621
2021-01-02 06:30:14,5.773,43.73
2021-01-02 06:45:14,5.646,43.43
2021-01-02 07:00:14,5.496,44.79
2021-01-02 07:15:14,5.623,43.88
2021-01-02 07:30:14,5.281,45.281
2021-01-02 07:45:14,5.066,45.615
2021-01-02 08:00:15,5.515,44.39
2021-01-02 08:15:14,5.604,43.81
2021-01-02 08:30:14,5.554,44.701
2021-01-02 08:45:14,5.734,44.421
2021-01-02 09:00:14,6.468,42.624
2021-01-02 09:15:14,6.878,41.591
2021-01-02 09:30:14,7.98,39.621
2021-01-02 09:45:14,8.318,38.984
2021-01-02 10:00:14,8.483,39.076
2021-01-02 10:15:14,8.691,38.251
2021-01-02 10:30:14,9.455,36.964
2021-01-02 10:45:14,9.497,36.219
2021-01-02 11:00:14,9.988,36.542
2021-01-02 11:15:14,10.468,34.78
2021-01-02 11:30:14,11.079,32.664
2021-01-02 11:45:14,10.964,34.05
2021-01-02 12:00:14,12.158,32.073
2021-01-02 12:15:14,11.92,32.299
2021-01-02 12:30:14,12.838,32.169
2021-01-02 12:45:14,13.521,32.318
2021-01-02 13:00:14,11.943,31.297
2021-01-02 13:15:14,11.885,32.357
2021-01-02 13:30:14,12.119,33.002
2021-01-02 13:45:14,12.573,32.142
2021-01-02 14:00:14,11.962,32.652
2021-01-02 14:15:14,11.413,35.482
2021-01-02 14:30:14,11.398,36.469
2021-01-02 14:45:14,11.336,35.866
2021-01-02 15:00:14,11.774,35.06
2021-01-02 15:15:14,11.202,36.085
2021-01-02 15:30:14,11.762,35.955
2021-01-02 15:45:14,12.814,33.954
2021-01-02 16:00:14,11.294,37.663
2021-01-02 16:15:14,11.044,39.399
2021-01-02 16:30:14,10.384,46.137
2021-01-02 16:45:14,9.812,47.285
2021-01-02 17:00:13,10.599,34.265
2021-01-02 17:15:14,9.439,35.152
2021-01-02 17:30:14,9.036,35.244
2021-01-02 17:45:14,8.775,35.114
2021-01-02 18:00:14,8.549,35.129
2021-01-02 18:15:14,8.211,35.836
2021-01-02 18:30:14,8.111,35.394
2021-01-02 18:45:14,7.846,35.075
2021-01-02 19:00:14,7.339,36.162
2021-01-02 19:15:14,6.218,40.589
2021-01-02 19:30:15,6.368,39.072
2021-01-02 19:45:14,7.358,34.73
2021-01-02 20:00:14,7.654,32.852
2021-01-02 20:15:14,7.569,34.269
2021-01-02 20:30:14,6.836,35.183
2021-01-02 20:45:14,7.151,35.517
2021-01-02 21:00:15,6.03,39.833
2021-01-02 21:15:14,6.057,39.291
2021-01-02 21:30:14,5.346,41.894
2021-01-02 21:45:14,5.584,40.608
2021-01-02 22:00:14,5.308,42.098
2021-01-02 22:15:14,4.951,43.127
2021-01-02 22:30:14,5.519,42.029
2021-01-02 22:45:14,5.3,42.317
2021-01-02 23:00:13,5.108,43.718
2021-01-02 23:15:14,4.82,44.92
2021-01-02 23:30:14,5.527,41.422
2021-01-02 23:45:14,6.514,35.052
2021-01-03 00:00:14,7.596,31.147
2021-01-03 00:15:14,7.715,31.278
2021-01-03 00:30:15,5.296,42.037
2021-01-03 00:45:14,5.124,42.478
2021-01-03 01:00:14,5.577,42.517
2021-01-03 01:15:14,5.63,43.085
2021-01-03 01:30:14,4.805,46.583
2021-01-03 01:45:14,4.137,50.28
2021-01-03 02:00:13,4.571,46.675
2021-01-03 02:15:14,4.801,44.816
2021-01-03 02:30:14,5.166,42.95
2021-01-03 02:45:14,5.02,43.853
2021-01-03 03:00:14,5.124,42.459
2021-01-03 03:15:14,4.866,43.073
2021-01-03 03:30:14,3.83,46.821
2021-01-03 03:45:14,4.456,44.179
2021-01-03 04:00:14,3.956,45.362
2021-01-03 04:15:14,3.803,45.865
2021-01-03 04:30:14,4.229,43.492
2021-01-03 04:45:14,3.937,42.536
2021-01-03 05:00:14,4.237,41.607
2021-01-03 05:15:14,2.858,46.064
2021-01-03 05:30:14,5.012,39.13
2021-01-03 05:45:15,3.242,47.558
2021-01-03 06:00:14,3.365,45.296
2021-01-03 06:15:14,3.607,44.517
2021-01-03 06:30:14,2.77,47.508
2021-01-03 06:45:14,1.411,52.473
2021-01-03 07:00:14,3.277,45.73
2021-01-03 07:15:14,3.941,42.413
2021-01-03 07:30:14,4.409,40.086
2021-01-03 07:45:14,3.918,41.391
2021-01-03 08:00:14,3.465,42.586
2021-01-03 08:15:14,2.943,45.135
2021-01-03 08:30:14,3.822,42.674
2021-01-03 08:45:14,3.657,44.505
2021-01-03 09:00:14,4.532,44.018
2021-01-03 09:15:14,6.276,40.912
2021-01-03 09:30:14,7.973,36.822
2021-01-03 09:45:14,8.572,35.551
2021-01-03 10:00:14,9.198,35.786
2021-01-03 10:15:14,9.747,35.225
2021-01-03 10:30:14,10.668,32.08
2021-01-03 10:45:14,11.148,30.491
2021-01-03 11:00:14,12.646,28.486
2021-01-03 11:15:14,12.392,29.085
2021-01-03 11:30:14,12.365,27.496
2021-01-03 11:45:14,12.738,27.277
2021-01-03 12:00:14,13.797,26.593
2021-01-03 12:15:14,13.456,27.692
2021-01-03 12:30:14,13.905,27.515
2021-01-03 12:45:14,13.302,27.058
2021-01-03 13:00:14,13.11,29.681
2021-01-03 13:15:14,13.072,28.556
2021-01-03 13:30:14,12.55,30.456
2021-01-03 13:45:14,12.523,30.544
2021-01-03 14:00:13,12.062,34.242
2021-01-03 14:15:14,12.204,33.405
2021-01-03 14:30:14,13.375,33.209
2021-01-03 14:45:14,13.901,32.219
2021-01-03 15:00:13,13.744,29.389
2021-01-03 15:15:14,14.124,27.872
2021-01-03 15:30:14,14.266,27.726
2021-01-03 15:45:14,13.448,29.227
2021-01-03 16:00:14,13.014,30.341
2021-01-03 16:15:14,13.252,30.172
2021-01-03 16:30:14,13.529,30.137
2021-01-03 16:45:14,13.202,31.646
2021-01-03 17:00:14,12.98,32.637
2021-01-03 17:15:14,11.77,33.916
2021-01-03 17:30:14,10.699,37.417
2021-01-03 17:45:14,9.892,37.659
2021-01-03 18:00:14,10.937,34.184
2021-01-03 18:15:14,10.299,36.477
2021-01-03 18:30:14,10.326,35.563
2021-01-03 18:45:14,9.409,39.122
2021-01-03 19:00:14,8.887,40.988
2021-01-03 19:15:14,7.431,44.655
2021-01-03 19:30:14,7.324,44.82
2021-01-03 19:45:14,7.915,43.507
2021-01-03 20:00:14,7.435,44.191
2021-01-03 20:15:14,7.201,45.938
2021-01-03 20:30:14,7.343,44.847
2021-01-03 20:45:14,8.038,42.493
2021-01-03 21:00:13,8.376,40.382
2021-01-03 21:15:14,7.677,44.11
2021-01-03 21:30:14,7.427,42.793
2021-01-03 21:45:14,7.212,43.553
2021-01-03 22:00:14,6.713,44.828
2021-01-03 22:15:14,7.067,43.392
2021-01-03 22:30:14,6.606,45.266
2021-01-03 22:45:14,6.502,45.838
2021-01-03 23:00:14,5.6,49.436
2021-01-03 23:15:14,5.277,51.559
2021-01-03 23:30:14,4.966,54.538
2021-01-03 23:45:14,4.813,54.988
2021-01-04 00:00:16,5.565,52.565
2021-01-04 00:15:14,5.243,53.951
2021-01-04 00:30:14,5.066,55.065
2021-01-04 00:45:14,4.436,58.044
2021-01-04 01:00:14,4.333,57.276
2021-01-04 01:15:14,4.878,54.738
2021-01-04 01:30:14,5.657,51.482
2021-01-04 01:45:14,4.878,54.742
2021-01-04 02:00:13,3.235,60.77
2021-01-04 02:15:14,3.039,61.561
2021-01-04 02:30:14,4.264,55.959
2021-01-04 02:45:14,2.528,62.64
2021-01-04 03:00:14,2.163,65.005
2021-01-04 03:15:14,1.687,67.044
2021-01-04 03:30:14,2.278,64.249
2021-01-04 03:45:14,4.118,56.286
2021-01-04 04:00:14,2.278,64.479
2021-01-04 04:15:14,2.271,63.151
2021-01-04 04:30:14,5.834,48.925
2021-01-04 04:45:14,6.214,46.886
2021-01-04 05:00:14,6.817,44.605
2021-01-04 05:15:14,5.638,48.629
2021-01-04 05:30:15,4.947,50.622
2021-01-04 05:45:14,4.536,52.131
2021-01-04 06:00:14,4.763,51.152
2021-01-04 06:15:14,5.058,49.889
2021-01-04 06:30:14,4.866,51.352
2021-01-04 06:45:14,5.066,50.787
2021-01-04 07:00:14,5.001,51.459
2021-01-04 07:15:14,5.143,50.372
2021-01-04 07:30:14,5.469,48.867
2021-01-04 07:45:14,6.402,45.366
2021-01-04 08:00:14,5.707,47.961
2021-01-04 08:15:14,5.339,50.165
2021-01-04 08:30:14,6.613,45.642
2021-01-04 08:45:14,7.036,44.997
2021-01-04 09:00:14,7.55,44.302
2021-01-04 09:15:14,7.831,47.934
2021-01-04 09:30:14,8.015,47.715
2021-01-04 09:45:14,6.402,47.988
2021-01-04 10:00:14,6.276,48.115
2021-01-04 10:15:14,8.076,44.916
2021-01-04 10:30:14,9.704,41.138
2021-01-04 10:45:14,10.495,39.011
2021-01-04 11:00:15,10.779,38.408
2021-01-04 11:15:14,11.294,38.02
2021-01-04 11:30:14,12.093,36.385
2021-01-04 11:45:14,12.212,33.566
2021-01-04 12:00:14,12.526,31.789
2021-01-04 12:15:14,12.818,30.909
2021-01-04 12:30:14,12.734,30.418
2021-01-04 12:45:14,13.905,28.525
2021-01-04 13:00:14,13.621,28.966
2021-01-04 13:15:14,13.279,35.071
2021-01-04 13:30:14,12.887,36.776
2021-01-04 13:45:14,13.076,36.104
2021-01-04 14:00:12,13.06,35.382
2021-01-04 14:15:14,13.955,32.722
2021-01-04 14:30:14,14.396,31.689
2021-01-04 14:45:14,14.757,31.366
2021-01-04 15:00:13,14.051,32.944
2021-01-04 15:15:14,12.239,35.413
2021-01-04 15:30:14,11.152,36.746
2021-01-04 15:45:14,13.406,33.662
2021-01-04 16:00:14,13.149,32.791
2021-01-04 16:15:14,12.215,33.958
2021-01-04 16:30:14,10.918,39.552
2021-01-04 16:45:14,10.115,44.989
2021-01-04 17:00:14,8.994,48.261
2021-01-04 17:15:14,7.938,54.147
2021-01-04 17:30:14,7.98,53.06
2021-01-04 17:45:14,7.877,49.048
2021-01-04 18:00:14,8.848,45.296
2021-01-04 18:15:14,9.006,43.331
2021-01-04 18:30:14,8.956,38.757
2021-01-04 18:45:14,9.72,33.363
2021-01-04 19:00:15,9.462,34.277
2021-01-04 19:15:14,8.629,35.816
2021-01-04 19:30:14,8.476,35.605
2021-01-04 19:45:14,7.527,39.391
2021-01-04 20:00:15,6.506,43.031
2021-01-04 20:15:14,6.084,43.569
2021-01-04 20:30:14,6.544,39.894
2021-01-04 20:45:14,7.7,34.998
2021-01-04 21:00:15,7.189,37.264
2021-01-04 21:15:14,6.613,38.827
2021-01-04 21:30:14,6.13,39.667
2021-01-04 21:45:14,5.254,43.661
2021-01-04 22:00:14,5.35,42.785
2021-01-04 22:15:14,5.354,43.2
2021-01-04 22:30:14,5.124,44.859
2021-01-04 22:45:14,4.805,45.389
2021-01-04 23:00:14,5.181,43.534
2021-01-04 23:15:14,4.82,44.951
2021-01-04 23:30:14,4.763,44.732
2021-01-04 23:45:14,5.922,40.977
2021-01-05 00:00:14,5.116,43.595
2021-01-05 00:15:14,4.578,45.684
2021-01-05 00:30:14,4.655,45.07
2021-01-05 00:45:14,5.431,42.551
2021-01-05 01:00:15,5.834,42.213
2021-01-05 01:15:14,5.289,44.114
2021-01-05 01:30:14,5.12,45.78
2021-01-05 01:45:14,5.477,45.542
2021-01-05 02:00:14,5.277,46.406
2021-01-05 02:15:14,5.369,46.468
2021-01-05 02:30:14,5.12,48.084
2021-01-05 02:45:14,4.371,50.407
2021-01-05 03:00:15,3.457,52.242
2021-01-05 03:15:14,3.15,53.579
2021-01-05 03:30:14,3.411,52.695
2021-01-05 03:45:14,4.075,51.167
2021-01-05 04:00:15,4.901,48.671
2021-01-05 04:15:14,5.78,45.024
2021-01-05 04:30:14,7.009,40.954
2021-01-05 04:45:14,7.059,40.29
2021-01-05 05:00:14,6.959,41.372
2021-01-05 05:15:14,6.249,43.853
2021-01-05 05:30:14,6.675,42.973
2021-01-05 05:45:14,5.369,47.412
2021-01-05 06:00:13,2.9,56.662
2021-01-05 06:15:14,5.431,47.178
2021-01-05 06:30:14,6.11,44.456
2021-01-05 06:45:14,5.627,46.157
2021-01-05 07:00:14,5.554,45.657
2021-01-05 07:15:14,5.492,45.511
2021-01-05 07:30:14,5.623,45.085
2021-01-05 07:45:14,3.361,54.27
2021-01-05 08:00:14,1.499,62.172
2021-01-05 08:15:14,3.419,53.855
2021-01-05 08:30:14,3.906,52.304
2021-01-05 08:45:14,2.409,59.28
2021-01-05 09:00:14,5.101,49.055
2021-01-05 09:15:14,6.072,49.8
2021-01-05 09:30:14,7.362,47.262
2021-01-05 09:45:14,8.126,46.994
2021-01-05 10:00:14,8.706,44.782
2021-01-05 10:15:14,8.744,44.482
2021-01-05 10:30:14,9.82,41.637
2021-01-05 10:45:14,11.463,36.377
2021-01-05 11:00:14,11.298,33.079
2021-01-05 11:15:14,10.699,35.755
2021-01-05 11:30:14,12.031,31.792
2021-01-05 11:45:14,11.521,33.006
2021-01-05 12:00:15,12.093,30.076
2021-01-05 12:15:14,12.058,31.055
2021-01-05 12:30:14,12.281,32.268
2021-01-05 12:45:14,12.158,31.739
2021-01-05 13:00:15,12.427,32.741
2021-01-05 13:15:14,12.004,32.591
2021-01-05 13:30:14,11.064,34.879
2021-01-05 13:45:14,10.776,36.404
2021-01-05 14:00:14,11.025,37.732
2021-01-05 14:15:14,11.098,37.402
2021-01-05 14:30:14,11.747,35.889
2021-01-05 14:45:16,11.812,37.963
2021-01-05 15:00:14,11.509,39.848
2021-01-05 15:15:14,11.951,40.105
2021-01-05 15:30:14,11.851,38.516
2021-01-05 15:45:14,11.513,37.659
2021-01-05 16:00:14,11.252,39.291
2021-01-05 16:15:14,11.213,41.422
2021-01-05 16:30:14,11.002,40.328
2021-01-05 16:45:14,11.409,37.517
2021-01-05 17:00:14,10.91,38.804
2021-01-05 17:15:14,10.111,42.981
2021-01-05 17:30:14,8.81,49.194
2021-01-05 17:45:14,6.299,60.041
2021-01-05 18:00:14,5.611,60.885
2021-01-05 18:15:14,4.732,64.744
2021-01-05 18:30:14,4.694,64.499
2021-01-05 18:45:14,4.682,63.846
2021-01-05 19:00:14,6.375,55.898
2021-01-05 19:15:14,6.66,53.774
2021-01-05 19:30:14,6.994,52.542
2021-01-05 19:45:14,6.752,53.164
2021-01-05 20:00:14,6.671,52.454
2021-01-05 20:15:14,7.324,49.013
2021-01-05 20:30:14,7.55,48.303
2021-01-05 20:45:14,7.297,49.294
2021-01-05 21:00:15,5.961,54.515
2021-01-05 21:15:14,4.352,61.484
2021-01-05 21:30:14,2.801,68.987
2021-01-05 21:45:14,1.845,73.56
2021-01-05 22:00:14,1.407,75.58
2021-01-05 22:15:14,1.395,75.622
2021-01-05 22:30:14,1.257,76.394
2021-01-05 22:45:14,1.376,76.098
2021-01-05 23:00:14,0.781,77.734
2021-01-05 23:15:14,-0.075,82.645
2021-01-05 23:30:14,0.954,76.962
2021-01-05 23:45:14,0.201,79.17
2021-01-06 00:00:16,3.066,61.911
2021-01-06 00:15:14,2.213,66.626
2021-01-06 00:30:14,1.564,66.388
2021-01-06 00:45:14,1.66,68.2
2021-01-06 01:00:14,0.938,70.792
2021-01-06 01:15:14,4.459,52.093
2021-01-06 01:30:14,3.576,57.622
2021-01-06 01:45:14,1.491,67.198
2021-01-06 02:00:14,2.954,59.146
2021-01-06 02:15:14,1.399,67.202
2021-01-06 02:30:14,1.645,66.58
2021-01-06 02:45:14,2.167,64.522
2021-01-06 03:00:14,0.697,69.667
2021-01-06 03:15:14,-0.267,75.115
2021-01-06 03:30:14,0.201,73.445
2021-01-06 03:45:14,-0.206,74.19
2021-01-06 04:00:14,0.22,73.426
2021-01-06 04:15:14,-0.087,73.982
2021-01-06 04:30:14,-0.459,76.329
2021-01-06 04:45:14,-0.713,77.596
2021-01-06 05:00:14,-0.897,77.983
2021-01-06 05:15:14,-1.408,81.251
2021-01-06 05:30:14,-1.02,79.208
2021-01-06 05:45:14,-1.189,79.838
2021-01-06 06:00:14,-0.874,78.563
2021-01-06 06:15:14,-0.348,75.614
2021-01-06 06:30:14,-0.548,75.956
2021-01-06 06:45:14,-0.536,75.714
2021-01-06 07:00:14,-0.947,77.204
2021-01-06 07:15:14,-0.187,72.493
2021-01-06 07:30:14,-0.878,76.505
2021-01-06 07:45:14,0.996,67.543
2021-01-06 08:00:14,1.1,66.215
2021-01-06 08:15:14,0.389,68.688
2021-01-06 08:30:14,1.837,61.634
2021-01-06 08:45:14,1.894,62.264
2021-01-06 09:00:14,0.263,70.277
2021-01-06 09:15:14,2.493,60.667
2021-01-06 09:30:14,5.081,52.699
2021-01-06 09:45:14,7.381,48.787
2021-01-06 10:00:14,8.756,46.928
2021-01-06 10:15:14,9.378,42.06
2021-01-06 10:30:14,9.332,42.267
2021-01-06 10:45:14,9.823,41.368
2021-01-06 11:00:14,10.096,41.334
2021-01-06 11:15:14,10.526,39.376
2021-01-06 11:30:14,12.146,36.857
2021-01-06 11:45:14,11.59,36.757
2021-01-06 12:00:14,12.742,32.956
2021-01-06 12:15:14,12.219,34.457
2021-01-06 12:30:14,13.114,33.543
2021-01-06 12:45:14,12.715,37.425
2021-01-06 13:00:13,11.505,43.173
2021-01-06 13:15:14,11.002,45.135
2021-01-06 13:30:14,10.737,46.698
2021-01-06 13:45:14,10.392,49.677
2021-01-06 14:00:13,9.793,52.734
2021-01-06 14:15:14,9.658,52.784
2021-01-06 14:30:14,10.553,50.595
2021-01-06 14:45:14,10.833,51.29
2021-01-06 15:00:13,10.641,53.84
2021-01-06 15:15:14,10.895,53.851
2021-01-06 15:30:14,10.764,53.241
2021-01-06 15:45:14,10.898,52.096
2021-01-06 16:00:14,10.553,51.59
2021-01-06 16:15:14,10.415,52.377
2021-01-06 16:30:14,10.772,49.132
2021-01-06 16:45:14,11.605,46.644
2021-01-06 17:00:14,9.923,51.344
2021-01-06 17:15:14,8.364,59.542
2021-01-06 17:30:14,6.414,67.781
2021-01-06 17:45:14,5.131,72.788
2021-01-06 18:00:14,4.682,75.691
2021-01-06 18:15:14,4.279,76.601
2021-01-06 18:30:14,4.628,75.434
2021-01-06 18:45:14,6.329,67.052
2021-01-06 19:00:14,6.418,65.865
2021-01-06 19:15:14,6.329,65.812
2021-01-06 19:30:14,6.053,66.438
2021-01-06 19:45:14,6.03,66.914
2021-01-06 20:00:14,6.214,66.345
2021-01-06 20:15:16,6.479,65.432
2021-01-06 20:30:14,6.03,66.894
2021-01-06 20:45:14,5.807,68.38
2021-01-06 21:00:14,5.753,69.033
2021-01-06 21:15:14,6.041,68.499
2021-01-06 21:30:14,6.464,67.021
2021-01-06 21:45:14,6.901,64.971
2021-01-06 22:00:14,6.944,64.579
2021-01-06 22:15:15,6.744,65.616
2021-01-06 22:30:14,6.936,64.667
2021-01-06 22:45:14,6.456,67.536
2021-01-06 23:00:14,6.694,65.65
2021-01-06 23:15:14,6.782,65.336
2021-01-06 23:30:14,6.944,64.218
2021-01-06 23:45:14,6.898,64.176
2021-01-07 00:00:14,6.752,64.79
2021-01-07 00:15:14,6.901,63.604
2021-01-07 00:30:14,6.84,64.23
2021-01-07 00:45:14,7.136,63.281
2021-01-07 01:00:14,7.197,66.127
2021-01-07 01:15:14,7.258,68.35
2021-01-07 01:30:14,6.974,72.078
2021-01-07 01:45:14,6.506,76.92
2021-01-07 02:00:14,5.968,83.777
2021-01-07 02:15:14,5.75,85.29
2021-01-07 02:30:14,5.738,84.922
2021-01-07 02:45:14,5.999,82.119
2021-01-07 03:00:15,6.03,82.057
2021-01-07 03:15:14,6.191,79.224
2021-01-07 03:30:14,6.325,76.981
2021-01-07 03:45:14,6.51,74.178
2021-01-07 04:00:14,6.748,72.155
2021-01-07 04:15:14,6.537,74.612
2021-01-07 04:30:14,6.491,73.787
2021-01-07 04:45:14,6.825,71.318
2021-01-07 05:00:14,6.817,71.944
2021-01-07 05:15:14,6.579,73.253
2021-01-07 05:30:14,6.276,76.133
2021-01-07 05:45:14,6.491,72.347
2021-01-07 06:00:14,6.679,70.162
2021-01-07 06:15:14,6.383,71.099
2021-01-07 06:30:14,5.892,75.223
2021-01-07 06:45:14,5.569,76.471
2021-01-07 07:00:14,5.984,71.452
2021-01-07 07:15:14,6.11,68.569
2021-01-07 07:30:14,6.164,67.739
2021-01-07 07:45:14,6.018,68.473
2021-01-07 08:00:15,6.187,66.964
2021-01-07 08:15:14,6.199,66.902
2021-01-07 08:30:14,6.26,65.447
2021-01-07 08:45:14,6.333,63.631
2021-01-07 09:00:14,6.441,61.945
2021-01-07 09:15:14,6.13,64.234
2021-01-07 09:30:14,6.579,59.941
2021-01-07 09:45:14,6.564,60.056
2021-01-07 10:00:14,7.189,57.219
2021-01-07 10:15:14,7.197,57.783
2021-01-07 10:30:14,7.662,54.976
2021-01-07 10:45:14,7.719,53.997
2021-01-07 11:00:14,7.758,53.195
2021-01-07 11:15:14,8.238,50.799
2021-01-07 11:30:14,8.264,48.418
2021-01-07 11:45:14,8.226,47.896
2021-01-07 12:00:14,8.341,48.399
2021-01-07 12:15:14,8.56,48.295
2021-01-07 12:30:14,8.806,49.873
2021-01-07 12:45:14,9.136,48.99
2021-01-07 13:00:14,9.389,48.89
2021-01-07 13:15:14,9.528,46.548
2021-01-07 13:30:14,9.524,47.681
2021-01-07 13:45:14,9.167,46.107
2021-01-07 14:00:14,8.833,50.096
2021-01-07 14:15:14,8.668,51.747
2021-01-07 14:30:14,8.249,54.189
2021-01-07 14:45:14,7.738,56.677
2021-01-07 15:00:14,6.905,68.3
2021-01-07 15:15:14,6.418,72.235
2021-01-07 15:30:14,5.915,76.736
2021-01-07 15:45:14,5.488,79.719
2021-01-07 16:00:14,5.289,81.892
2021-01-07 16:15:14,5.3,82.065
2021-01-07 16:30:14,5.231,81.608
2021-01-07 16:45:14,5.104,80.587
2021-01-07 17:00:14,4.997,80.925
2021-01-07 17:15:14,4.809,82.08
2021-01-07 17:30:14,4.59,84.373
2021-01-07 17:45:14,4.467,86.039
2021-01-07 18:00:14,4.659,84.104
2021-01-07 18:15:14,4.686,83.704
2021-01-07 18:30:14,4.509,84.995
2021-01-07 18:45:14,4.402,85.559
2021-01-07 19:00:14,4.321,88.389
2021-01-07 19:15:14,4.125,90.85
2021-01-07 19:30:14,4.068,92.847
2021-01-07 19:45:14,3.891,93.718
2021-01-07 20:00:15,3.714,93.883
2021-01-07 20:15:14,3.603,92.486
2021-01-07 20:30:14,3.691,92.359
2021-01-07 20:45:14,3.68,92.382
2021-01-07 21:00:14,3.68,93.292
2021-01-07 21:15:14,3.584,93.868
2021-01-07 21:30:14,3.665,92.916
2021-01-07 21:45:14,3.615,93.741
2021-01-07 22:00:15,3.607,93.926
